B1291	Servo Motor Potentiometer Airintake ימין מעגל קצר לאדמה (גוף הרכב)	Servo Motor Potentiometer Airintake Right Circuit Short To Ground
B1292	Battery Power Relay מעגל Failure	Battery Power Relay Circuit Failure
B1293	Battery Power Relay מעגל פתוח / נתק	Battery Power Relay Circuit Open
B1294	Battery Power Relay מעגל קצר למתח מצבר	Battery Power Relay Circuit Short To Battery
B1295	Battery Power Relay מעגל קצר לאדמה (גוף הרכב)	Battery Power Relay Circuit Short To Ground
B1296	Power Supply Sensor מעגל Failure	Power Supply Sensor Circuit Failure
B1297	Power Supply Sensor מעגל פתוח / נתק	Power Supply Sensor Circuit Open
B1298	Power Supply Sensor מעגל קצר למתח מצבר	Power Supply Sensor Circuit Short To Battery
B1299	Power Supply Sensor מעגל קצר לאדמה (גוף הרכב)	Power Supply Sensor Circuit Short To Ground
B1300	Power Door Lock מעגל Failure	Power Door Lock Circuit Failure
B1301	Power Door Lock מעגל פתוח / נתק	Power Door Lock Circuit Open
B1302	Accessory Delay Relay Coil מעגל Failure	Accessory Delay Relay Coil Circuit Failure
B1303	Accessory Delay Relay Coil מעגל פתוח / נתק	Accessory Delay Relay Coil Circuit Open
B1304	Accessory Delay Relay Coil מעגל קצר למתח מצבר	Accessory Delay Relay Coil Circuit Short To Battery
B1305	Accessory Delay Relay Coil מעגל קצר לאדמה (גוף הרכב)	Accessory Delay Relay Coil Circuit Short To Ground
B1306	Oil Level Switch מעגל פתוח / נתק	Oil Level Switch Circuit Open
B1307	Oil Level Switch מעגל קצר למתח מצבר	Oil Level Switch Circuit Short To Battery
B1308	Oil Level Switch מעגל קצר לאדמה (גוף הרכב)	Oil Level Switch Circuit Short To Ground
B1309	Power Door Lock מעגל קצר לאדמה (גוף הרכב)	Power Door Lock Circuit Short To Ground
B1310	Power Door Unlock מעגל Failure	Power Door Unlock Circuit Failure
B1311	Power Door Unlock מעגל פתוח / נתק	Power Door Unlock Circuit Open
B1312	Lamp Headlamp Input מעגל קצר למתח מצבר	Lamp Headlamp Input Circuit Short To Battery
B1313	Battery Saver Relay Coil מעגל Failure	Battery Saver Relay Coil Circuit Failure
B1314	Battery Saver Relay Coil מעגל פתוח / נתק	Battery Saver Relay Coil Circuit Open
B1315	Battery Saver Relay Coil מעגל קצר למתח מצבר	Battery Saver Relay Coil Circuit Short To Battery
B1316	Battery Saver Relay Coil מעגל קצר לאדמה (גוף הרכב)	Battery Saver Relay Coil Circuit Short To Ground
B1317	תקלה B1317 - Battery Voltage High	Battery Voltage High
B1318	תקלה B1318 - Battery Voltage Low	Battery Voltage Low
B1319	Driver Door Ajar מעגל Failure	Driver Door Ajar Circuit Failure
B1320	Driver Door Ajar מעגל פתוח / נתק	Driver Door Ajar Circuit Open
B1321	Driver Door Ajar מעגל קצר למתח מצבר	Driver Door Ajar Circuit Short To Battery
B1322	Driver Door Ajar מעגל קצר לאדמה (גוף הרכב)	Driver Door Ajar Circuit Short To Ground
B1323	Door Ajar Lamp מעגל Failure	Door Ajar Lamp Circuit Failure
B1324	Door Ajar Lamp מעגל פתוח / נתק	Door Ajar Lamp Circuit Open
B1325	Door Ajar Lamp מעגל קצר למתח מצבר	Door Ajar Lamp Circuit Short To Battery
B1326	Door Ajar Lamp מעגל קצר לאדמה (גוף הרכב)	Door Ajar Lamp Circuit Short To Ground
B1327	Passenger Door Ajar מעגל Failure	Passenger Door Ajar Circuit Failure
B1328	Passenger Door Ajar מעגל פתוח / נתק	Passenger Door Ajar Circuit Open
B1329	Passenger Door Ajar מעגל קצר למתח מצבר	Passenger Door Ajar Circuit Short To Battery
B1330	Passenger Door Ajar מעגל קצר לאדמה (גוף הרכב)	Passenger Door Ajar Circuit Short To Ground
B1331	Decklid Ajar אחורי Door מעגל Failure	Decklid Ajar Rear Door Circuit Failure
B1332	Decklid Ajar אחורי Door מעגל פתוח / נתק	Decklid Ajar Rear Door Circuit Open
B1333	Decklid Ajar אחורי Door מעגל קצר למתח מצבר	Decklid Ajar Rear Door Circuit Short To Battery
B1334	Decklid Ajar אחורי Door מעגל קצר לאדמה (גוף הרכב)	Decklid Ajar Rear Door Circuit Short To Ground
B1335	Door Ajar RR מעגל Failure	Door Ajar RR Circuit Failure
B1336	Door Ajar RR מעגל פתוח / נתק	Door Ajar RR Circuit Open
B1337	Door Ajar RR מעגל קצר למתח מצבר	Door Ajar RR Circuit Short To Battery
B1338	Door Ajar RR מעגל קצר לאדמה (גוף הרכב)	Door Ajar RR Circuit Short To Ground
B1339	Chime Input Request מעגל קצר למתח מצבר	Chime Input Request Circuit Short To Battery
B1340	Chime Input Request מעגל קצר לאדמה (גוף הרכב)	Chime Input Request Circuit Short To Ground
B1341	Power Door Unlock מעגל קצר לאדמה (גוף הרכב)	Power Door Unlock Circuit Short To Ground
B1342	תקלה B1342 - ECU Is Defective	ECU Is Defective
B1343	Heated Backlite Input מעגל Failure	Heated Backlite Input Circuit Failure
B1344	Heated Backlite Input מעגל פתוח / נתק	Heated Backlite Input Circuit Open
B1345	Heated Backlite Input מעגל קצר לאדמה (גוף הרכב)	Heated Backlite Input Circuit Short To Ground
B1346	Heated Backlite Input מעגל קצר למתח מצבר	Heated Backlite Input Circuit Short To Battery
B1347	Heated Backlite Relay מעגל Failure	Heated Backlite Relay Circuit Failure
B1348	Heated Backlite Relay מעגל פתוח / נתק	Heated Backlite Relay Circuit Open
B1349	Heated Backlite Relay קצר למתח מצבר	Heated Backlite Relay Short To Battery
B1350	Heated Backlite Relay קצר לאדמה (גוף הרכב)	Heated Backlite Relay Short To Ground
B1351	Ignition Key-In מעגל קצר למתח מצבר	Ignition Key-In Circuit Short To Battery
B1352	Ignition Key-In מעגל Failure	Ignition Key-In Circuit Failure
B1353	Ignition Key-In מעגל פתוח / נתק	Ignition Key-In Circuit Open
B1354	Ignition Key-In מעגל קצר לאדמה (גוף הרכב)	Ignition Key-In Circuit Short To Ground
B1355	Ignition Run מעגל Failure	Ignition Run Circuit Failure
B1356	Ignition Run מעגל פתוח / נתק	Ignition Run Circuit Open
B1357	Ignition Run מעגל קצר למתח מצבר	Ignition Run Circuit Short To Battery
B1358	Ignition Run מעגל קצר לאדמה (גוף הרכב)	Ignition Run Circuit Short To Ground
B1359	Ignition Run/Acc מעגל Failure	Ignition Run/Acc Circuit Failure
B1360	Ignition Run/Acc מעגל פתוח / נתק	Ignition Run/Acc Circuit Open
B1361	Ignition Run/Acc מעגל קצר למתח מצבר	Ignition Run/Acc Circuit Short To Battery
B1362	Ignition Run/Acc מעגל קצר לאדמה (גוף הרכב)	Ignition Run/Acc Circuit Short To Ground
B1363	Ignition Start מעגל Failure	Ignition Start Circuit Failure
B1364	Ignition Start מעגל פתוח / נתק	Ignition Start Circuit Open
B1365	Ignition Start מעגל קצר למתח מצבר	Ignition Start Circuit Short To Battery
B1366	Ignition Start מעגל קצר לאדמה (גוף הרכב)	Ignition Start Circuit Short To Ground
B1367	Ignition Tach מעגל Failure	Ignition Tach Circuit Failure
B1368	Ignition Tach מעגל פתוח / נתק	Ignition Tach Circuit Open
B1369	Ignition Tach מעגל קצר למתח מצבר	Ignition Tach Circuit Short To Battery
B1370	Ignition Tach מעגל קצר לאדמה (גוף הרכב)	Ignition Tach Circuit Short To Ground
B1371	Illuminated Entry Relay מעגל Failure	Illuminated Entry Relay Circuit Failure
B1372	Illuminated Entry Relay מעגל פתוח / נתק	Illuminated Entry Relay Circuit Open
B1373	Illuminated Entry Relay קצר למתח מצבר	Illuminated Entry Relay Short To Battery
B1374	Illuminated Entry Relay קצר לאדמה (גוף הרכב)	Illuminated Entry Relay Short To Ground
B1375	Oil Change Lamp מעגל פתוח / נתק	Oil Change Lamp Circuit Open
B1376	Oil Change Lamp מעגל קצר למתח מצבר	Oil Change Lamp Circuit Short To Battery
B1377	Oil Change Lamp מעגל Failure	Oil Change Lamp Circuit Failure
B1378	Oil Change Lamp מעגל קצר לאדמה (גוף הרכב)	Oil Change Lamp Circuit Short To Ground
B1379	Oil Change Reset Button מעגל קצר לאדמה (גוף הרכב)	Oil Change Reset Button Circuit Short To Ground
B1380	Oil Change Reset Button מעגל Failure	Oil Change Reset Button Circuit Failure
B1381	Oil Change Reset Button מעגל פתוח / נתק	Oil Change Reset Button Circuit Open
B1382	Oil Change Reset Button מעגל קצר למתח מצבר	Oil Change Reset Button Circuit Short To Battery
B1383	Oil Level Lamp מעגל קצר למתח מצבר	Oil Level Lamp Circuit Short To Battery
B1384	Oil Level Lamp מעגל Failure	Oil Level Lamp Circuit Failure
B1385	Oil Level Lamp מעגל פתוח / נתק	Oil Level Lamp Circuit Open
B1386	Oil Level Lamp מעגל קצר לאדמה (גוף הרכב)	Oil Level Lamp Circuit Short To Ground
B1387	Oil Temperature Sensor מעגל פתוח / נתק	Oil Temperature Sensor Circuit Open
B1388	Oil Temperature Sensor מעגל קצר למתח מצבר	Oil Temperature Sensor Circuit Short To Battery
B1389	Oil Temperature Sensor מעגל Failure	Oil Temperature Sensor Circuit Failure
B1390	Oil Temperature Sensor מעגל קצר לאדמה (גוף הרכב)	Oil Temperature Sensor Circuit Short To Ground
B1391	Oil Level Switch מעגל Failure	Oil Level Switch Circuit Failure
B1392	Power Door Memory Lock Relay מעגל Failure	Power Door Memory Lock Relay Circuit Failure
B1393	Power Door Memory Lock Relay מעגל פתוח / נתק	Power Door Memory Lock Relay Circuit Open
B1394	Power Door Memory Lock Relay מעגל קצר למתח מצבר	Power Door Memory Lock Relay Circuit Short To Battery
B1395	Power Door Memory Lock Relay מעגל קצר לאדמה (גוף הרכב)	Power Door Memory Lock Relay Circuit Short To Ground
B1396	Power Door Lock מעגל קצר למתח מצבר	Power Door Lock Circuit Short To Battery
B1397	Power Door Unlock מעגל קצר למתח מצבר	Power Door Unlock Circuit Short To Battery
B1398	Driver Power Window One Touch Window Relay מעגל Failure	Driver Power Window One Touch Window Relay Circuit Failure
B1399	Driver Power Window One Touch Window Relay מעגל פתוח / נתק	Driver Power Window One Touch Window Relay Circuit Open
B1400	Driver Power Window One Touch Window Relay מעגל קצר למתח מצבר	Driver Power Window One Touch Window Relay Circuit Short To Battery
B1401	Driver Power Window One Touch Window Relay מעגל קצר לאדמה (גוף הרכב)	Driver Power Window One Touch Window Relay Circuit Short To Ground
B1402	Driver Power Window Down Switch מעגל Failure	Driver Power Window Down Switch Circuit Failure
B1403	Driver Power Window Up Switch מעגל Failure	Driver Power Window Up Switch Circuit Failure
B1404	Driver Power Window Down מעגל פתוח / נתק	Driver Power Window Down Circuit Open
B1405	Driver Power Window Down מעגל קצר למתח מצבר	Driver Power Window Down Circuit Short To Battery
B1406	Driver Power Window Down מעגל קצר לאדמה (גוף הרכב)	Driver Power Window Down Circuit Short To Ground
B1407	Driver Power Window Up מעגל פתוח / נתק	Driver Power Window Up Circuit Open
B1408	Driver Power Window Up מעגל קצר למתח מצבר	Driver Power Window Up Circuit Short To Battery
B1409	Driver Power Window Up מעגל קצר לאדמה (גוף הרכב)	Driver Power Window Up Circuit Short To Ground
B1410	Driver Power Window Motor מעגל Failure	Driver Power Window Motor Circuit Failure
B1411	Driver Power Window Motor מעגל פתוח / נתק	Driver Power Window Motor Circuit Open
B1412	Driver Power Window Motor מעגל קצר למתח מצבר	Driver Power Window Motor Circuit Short To Battery
B1413	Driver Power Window Motor מעגל קצר לאדמה (גוף הרכב)	Driver Power Window Motor Circuit Short To Ground
B1414	Power Window LR Motor מעגל Failure	Power Window LR Motor Circuit Failure
B1415	Power Window LR Motor מעגל פתוח / נתק	Power Window LR Motor Circuit Open
B1416	Power Window LR Motor מעגל קצר למתח מצבר	Power Window LR Motor Circuit Short To Battery
B1417	Power Window LR Motor מעגל קצר לאדמה (גוף הרכב)	Power Window LR Motor Circuit Short To Ground
B1418	Passenger Power Window Motor מעגל Failure	Passenger Power Window Motor Circuit Failure
B1419	Passenger Power Window Motor מעגל פתוח / נתק	Passenger Power Window Motor Circuit Open
B1420	Passenger Power Window Motor מעגל קצר למתח מצבר	Passenger Power Window Motor Circuit Short To Battery
B1421	Passenger Power Window Motor מעגל קצר לאדמה (גוף הרכב)	Passenger Power Window Motor Circuit Short To Ground
B1422	Power Window RR Motor מעגל Failure	Power Window RR Motor Circuit Failure
B1423	Power Window RR Motor מעגל פתוח / נתק	Power Window RR Motor Circuit Open
B1424	Power Window RR Motor מעגל קצר למתח מצבר	Power Window RR Motor Circuit Short To Battery
B1425	Power Window RR Motor מעגל קצר לאדמה (גוף הרכב)	Power Window RR Motor Circuit Short To Ground
B1426	Lamp Seat Belt מעגל קצר למתח מצבר	Lamp Seat Belt Circuit Short To Battery
B1427	Lamp Seat Belt מעגל פתוח / נתק	Lamp Seat Belt Circuit Open
B1428	Lamp Seat Belt מעגל Failure	Lamp Seat Belt Circuit Failure
B1429	Lamp Seat Belt מעגל קצר לאדמה (גוף הרכב)	Lamp Seat Belt Circuit Short To Ground
B1430	Seat Belt Switch מעגל קצר לאדמה (גוף הרכב)	Seat Belt Switch Circuit Short To Ground
B1431	Wiper Brake/Run Relay מעגל Failure	Wiper Brake/Run Relay Circuit Failure
B1432	Wiper Brake/Run Relay מעגל קצר למתח מצבר	Wiper Brake/Run Relay Circuit Short To Battery
B1433	Wiper Brake/Run Relay מעגל קצר לאדמה (גוף הרכב)	Wiper Brake/Run Relay Circuit Short To Ground
B1434	Wiper Hi/Low Speed Relay Coil מעגל Failure	Wiper Hi/Low Speed Relay Coil Circuit Failure
B1435	Wiper Hi/Low Speed Relay Coil מעגל פתוח / נתק	Wiper Hi/Low Speed Relay Coil Circuit Open
B1436	Wiper Hi/Low Speed Relay Coil מעגל קצר למתח מצבר	Wiper Hi/Low Speed Relay Coil Circuit Short To Battery
B1437	Wiper Hi/Low Speed Relay Coil מעגל קצר לאדמה (גוף הרכב)	Wiper Hi/Low Speed Relay Coil Circuit Short To Ground
B1438	Wiper Mode Select Switch מעגל Failure	Wiper Mode Select Switch Circuit Failure
B1439	Wiper Mode Select Switch מעגל פתוח / נתק	Wiper Mode Select Switch Circuit Open
B1440	Wiper Mode Select Switch מעגל קצר למתח מצבר	Wiper Mode Select Switch Circuit Short To Battery
B1441	Wiper Mode Select Switch מעגל קצר לאדמה (גוף הרכב)	Wiper Mode Select Switch Circuit Short To Ground
B1442	Door Handle Switch מעגל Failure	Door Handle Switch Circuit Failure
B1443	Door Handle Switch מעגל פתוח / נתק	Door Handle Switch Circuit Open
B1444	Door Handle Switch מעגל קצר למתח מצבר	Door Handle Switch Circuit Short To Battery
B1445	Door Handle Switch מעגל קצר לאדמה (גוף הרכב)	Door Handle Switch Circuit Short To Ground
B1446	Wiper Park Sense מעגל Failure	Wiper Park Sense Circuit Failure
B1447	Wiper Park Sense מעגל פתוח / נתק	Wiper Park Sense Circuit Open
B1448	Wiper Park Sense מעגל קצר למתח מצבר	Wiper Park Sense Circuit Short To Battery
B1449	Wiper Park Sense מעגל קצר לאדמה (גוף הרכב)	Wiper Park Sense Circuit Short To Ground
B1450	Wiper Wash/Delay Switch מעגל Failure	Wiper Wash/Delay Switch Circuit Failure
B1451	Wiper Wash/Delay Switch מעגל פתוח / נתק	Wiper Wash/Delay Switch Circuit Open
B1452	Wiper Wash/Delay Switch מעגל קצר למתח מצבר	Wiper Wash/Delay Switch Circuit Short To Battery
